,content,new,polarity,subjectivity,P1,S1,P2,S2,P3,S3,P4,S4
190,Finally we have a president who is dedicated to protecting our borders.<br/><br/>Democrats will continue to lose political ground if they support open borders and illegal immigration.  Those who abet illegal immigration like the mayor of Oakland should be imprisoned.<br/><br/>Look at the tattooed  MS 13 thugs that parade around our streets.  Why aren't these obvious criminals not arrested and immediately deported. Maybe it is because the local governments are too busy arresting a million people a year for marijuana.<br/><br/>Legalize marijuana and use the tax money to build a wall and arrest a million illegal immigrants a year instead of harmless pot users.,"Finalmente, tenemos un presidente que se dedica a proteger nuestras fronteras. <br/> <br/> Los demócratas seguirán perdiendo terreno político si apoyan las fronteras abiertas y la inmigración ilegal. Aquellos que apoyan la inmigración ilegal como el alcalde de Oakland deberían ser encarcelados. <br/> <br/> Miren a los matones tatuados de la MS 13 que desfilan por nuestras calles. ¿Por qué estos criminales obvios no son arrestados y deportados de inmediato? Tal vez sea porque los gobiernos locales están demasiado ocupados arrestando a un millón de personas al año por marihuana. <br/> <br/> Legalizar la marihuana y usar el dinero de los impuestos para construir un muro y arrestar a un millón de inmigrantes ilegales al año en lugar de marihuana inofensiva. usuarios.",-0.15454545454545454,0.37575757575757573,-0.15454545454545454,0.37575757575757573,-0.15454545454545454,0.37575757575757573,-0.15454545454545454,0.37575757575757573,-0.15454545454545454,0.37575757575757573
191,I believe Trump has an app on his phone :Donald Trump's Mad Lib Tweets. All he has to do is fill in the blanks with the names he despises and hit send.  ,Creo que Trump tiene una aplicación en su teléfono: Mad Lib Tweets de Donald Trump. Todo lo que tiene que hacer es llenar los espacios en blanco con los nombres que desprecia y presionar enviar.,-0.625,1.0,-0.625,1.0,-0.625,1.0,-0.625,1.0,-0.625,1.0
192,"""Big legal win""  and ""Very Bad Judge"" -  tweets from Trump re Judge Curiel whom he maligned as only he can for being ""happens to be, we believe, Mexican.""  Face it, Trump is the most disgraceful president ever to live in our White House. to host visitors for the past year in our Oval Office and have three other White Houses at his disposal in NYC, NJ, and FL. Since when fo we consider an ignorant, narcissistic, braggart a public servant in our country?  Trump a servant?  NEVER in caps.","""Gran victoria legal"" y ""Muy mal juez"": tweets de Trump sobre el juez Curiel, a quien calumnió como solo él puede por ser ""resulta que es, creemos, mexicano"". Enfréntelo, Trump es el presidente más vergonzoso que jamás haya vivido en nuestra Casa Blanca. para recibir visitantes durante el año pasado en nuestra Oficina Oval y tener otras tres Casas Blancas a su disposición en NYC, NJ y FL. ¿Desde cuándo consideramos a un ignorante, narcisista, fanfarrón, un servidor público de nuestro país? ¿Trump un sirviente? NUNCA con mayúsculas.",0.027027972027972042,0.3275641025641025,0.027027972027972042,0.3275641025641025,0.027027972027972042,0.3275641025641025,0.027027972027972042,0.3275641025641025,0.027027972027972042,0.3275641025641025
193,"If Trump's ham-handed efforts to undermine the judiciary, the press, law enforcement, and legislators and others who have the temerity to disagree with him weren't so appalling and damaging to our system of governance they would be laughable.  His weapons of choice are insults, lies and threats.  This buffoon is straight out of a junior high school playground nd yet he's the President.  How did this happen? ( Answer:  a toxic mix of benighted voters who couldn't get over their hatred of HRC, Putin, a GOP who wanted a win at ANY cost, and a feckless Democratic Party that repeatedly shot itself in the foot )<br/> Please God, make it stop!","Si los esfuerzos de Trump para socavar el poder judicial, la prensa, las fuerzas del orden y los legisladores y otros que tienen la temeridad de estar en desacuerdo con él no fueran tan atroces y dañinos para nuestro sistema de gobierno, serían ridículos. Sus armas preferidas son los insultos, las mentiras y las amenazas. Este bufón salió directamente del patio de una escuela secundaria y, sin embargo, es el presidente. ¿Cómo pasó esto? (Respuesta: una mezcla tóxica de votantes ignorantes que no pudieron superar su odio a HRC, Putin, un Partido Republicano que quería una victoria a CUALQUIER costo, y un Partido Demócrata irresponsable que repetidamente se disparó en el pie) <br/> Por favor Dios, haz que pare!",0.10200000000000002,0.6479999999999999,0.10200000000000002,0.6479999999999999,0.10200000000000002,0.6479999999999999,0.10200000000000002,0.6479999999999999,0.10200000000000002,0.6479999999999999
194,"Trump's lack of humanity  and ethics are well documented.  What is most revealing are the shameless opportunists in congress who ""support"" him in order to serve themselves as well.","La falta de humanidad y ética de Trump está bien documentada. Lo más revelador son los desvergonzados oportunistas del Congreso que lo ""apoyan"" para poder servirse también a ellos mismos.",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
195,"To call Trump and angry middle schooler would be an insult to middle schoolers. How can anyone, excepting the tainted GOP, support this child in old man's clothing. ","Llamar a Trump y a un estudiante de secundaria enojado sería un insulto para los estudiantes de secundaria. ¿Cómo puede alguien, excepto el corrupto Partido Republicano, apoyar a este niño con ropa de anciano?",-0.1,0.3,-0.1,0.3,-0.1,0.3,-0.1,0.3,-0.1,0.3
196,"I love reading the moaning pain of America's left.   Its  ""delicious"".","Me encanta leer el dolor quejumbroso de la izquierda de Estados Unidos. Es delicioso"".",0.5,0.5333333333333333,0.5,0.5333333333333333,0.5,0.5333333333333333,0.5,0.5333333333333333,0.5,0.5333333333333333
197,When will our ring side view of this very sick man end?,¿Cuándo terminará nuestra vista lateral del anillo de este hombre muy enfermo?,-0.9285714285714286,1.0,-0.9285714285714286,1.0,-0.9285714285714286,1.0,-0.9285714285714286,1.0,-0.9285714285714286,1.0
198,"Doesn't matter who the judge is, as long as we get that ruling, most of us Republicans don't care","No importa quién sea el juez, siempre que obtengamos ese fallo, a la mayoría de los republicanos no nos importa",0.225,0.45,0.225,0.45,0.225,0.45,0.225,0.45,0.225,0.45
199,"Is there somewhere I can read the NY Times assessment of Judge Curiel's ruling? I already know how the Times feels about trump, I see it daily on most items in politics and opinions.","¿Hay algún lugar donde pueda leer la evaluación del NY Times del fallo del juez Curiel? Ya sé cómo se siente el Times sobre Trump, lo veo a diario en la mayoría de los temas de política y opiniones.",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
200,"One thing is missing from both the editorial and comments so I will state it here-“another judge legislating from the bench”.  It is comical whenever a ruling is against our Dear Leader he and his easily conned followers will start that screech.  So, I just had to say it.","Una cosa falta tanto en el editorial como en los comentarios, así que lo declararé aquí: “otro juez legislando desde el tribunal”. Es cómico cada vez que un fallo va en contra de nuestro Estimado Líder, él y sus seguidores fácilmente estafados comenzarán ese chillido. Entonces, solo tenía que decirlo.",0.24444444444444446,0.6277777777777778,0.24444444444444446,0.6277777777777778,0.24444444444444446,0.6277777777777778,0.24444444444444446,0.6277777777777778,0.24444444444444446,0.6277777777777778
201,"No, no, noooo.  Fakedonald does not take lessons from anyone.  He is untrainable.  He learned everything he needed to know from his father and Wharton Real Estate teachers.  In fact he taught a lesson how to rule correctly, that is favorable to him - that is the only way.  Fake Donald, you won, judicial indepenence lost!","No, no, noooo. Fakedonald no toma lecciones de nadie. Es intransitable. Aprendió todo lo que necesitaba saber de su padre y de los profesores de Wharton Real Estate. De hecho, enseñó una lección sobre cómo gobernar correctamente, eso es favorable para él, esa es la única manera. ¡Donald falso, ganaste, perdiste la independencia judicial!",-0.14166666666666666,0.7666666666666666,-0.14166666666666666,0.7666666666666666,-0.14166666666666666,0.7666666666666666,-0.14166666666666666,0.7666666666666666,-0.14166666666666666,0.7666666666666666
202,"The wall will never be built, much less paid for by Mexico. It's a standard red meat teaser at his pep rallies. It's get's the anti immigration, rascist, crowds blood boiling. Now, it not even a wall..just an extended chain link fence in the middle of now where, separating the sage brush from the sage brush ","El muro nunca será construido y mucho menos pagado por México. Es un teaser de carne roja estándar en sus reuniones de motivación. Es anti-inmigración, sinvergüenza, multitudes hirviendo sangre. Ahora, ni siquiera es una pared ... solo una valla de alambre extendida en el medio de ahora donde, separando el cepillo de salvia del cepillo de salvia",-0.041666666666666664,0.016666666666666666,-0.041666666666666664,0.016666666666666666,-0.041666666666666664,0.016666666666666666,-0.041666666666666664,0.016666666666666666,-0.041666666666666664,0.016666666666666666
203,"We can only hope that the president continues to show flexibility in his decisions as we all do in business.  This is driving the liberal press berserk as they can't seem to pin anything on Trump.  Also, we can only hope that Trump gets another opportunity to appoint a Supreme.  The country needs to come back to it roots of less activist judges making law as they go along.  Law that was approved by the democratic process.  Let's face it.  Obama tried to change America to look like the world his mother yearned for.  A socialists utopia that had no borders or law enforcement.","Solo podemos esperar que el presidente continúe mostrando flexibilidad en sus decisiones como lo hacemos todos en los negocios. Esto está volviendo loca a la prensa liberal, ya que parece que no pueden culpar a Trump. Además, solo podemos esperar que Trump tenga otra oportunidad para nombrar a un Supremo. El país necesita volver a sus raíces de jueces menos activistas que hacen leyes a medida que avanzan. Ley que fue aprobada por el proceso democrático. Seamos sinceros. Obama intentó cambiar a Estados Unidos para que se pareciera al mundo que anhelaba su madre. Una utopía socialista que no tenía fronteras ni aplicación de la ley.",-0.041666666666666664,0.5166666666666667,-0.041666666666666664,0.5166666666666667,-0.041666666666666664,0.5166666666666667,-0.041666666666666664,0.5166666666666667,-0.041666666666666664,0.5166666666666667
204,"The worst aspect of Trump's narcissism, cupidity, ignorance and xenophobia is that they personify the narcissism, cupidity, ignorance and xenophobia of the nation that elected him president.","El peor aspecto del narcisismo, la codicia, la ignorancia y la xenofobia de Trump es que personifican el narcisismo, la codicia, la ignorancia y la xenofobia de la nación que lo eligió presidente.",-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0
205,"“I could settle that case. … I don’t want to settle the case. Because you know what? Because I’m a man of principle.” <br/><br/>Ha!. Funniest thing I've read in days.<br/>The only principle Trump has is ME ME ME ME!!!<br/><br/>I'm hoping Mueller takes a look at Ryan and McConnell.<br/>They have both broken their Oath of Office, putting the GOP before the Constitution. They let an unfit man continue as POTUS.<br/>Their refusal to have Congress act on Russian hacking when Obama informed them was treasonous.","“Yo podría resolver ese caso. ... No quiero resolver el caso. Porque sabes que? Porque soy un hombre de principios "". <br/> <br/> ¡Ja !. Lo más divertido que he leído en días. <br/> ¡¡¡El único principio que tiene Trump es YO YO YO YO !!! <br/> <br/> Espero que Mueller eche un vistazo a Ryan y McConnell. <Br / > Ambos han roto su juramento al cargo, anteponiendo al Partido Republicano a la Constitución. Permitieron que un hombre no apto continuara como POTUS. <br/> Su negativa a que el Congreso actuara sobre la piratería rusa cuando Obama les informó fue una traición.",-0.13333333333333333,0.4666666666666666,-0.13333333333333333,0.4666666666666666,-0.13333333333333333,0.4666666666666666,-0.13333333333333333,0.4666666666666666,-0.13333333333333333,0.4666666666666666
206,"When you elect Trump, you get Trump.<br/>Obvious, really.","Cuando eliges a Trump, obtienes a Trump. <br/> Obvio, de verdad.",0.5,0.55,0.5,0.55,0.5,0.55,0.5,0.55,0.5,0.55
207,The only thing delicate about Donald Trump is his ego!,¡Lo único delicado de Donald Trump es su ego!,-0.1875,0.95,-0.1875,0.95,-0.1875,0.95,-0.1875,0.95,-0.1875,0.95
208,"Trump is simply opportunistic. Or as the old saying goes, now that Curiel is a good judge, the end justifies the means. <br/><br/>But I wonder, if pressed on his earlier statement of Judge Curiel as “very hostile,” “a very bad judge” and a “hater of Donald Trump,” and he “should be ashamed of himself. I think it’s a disgrace that he’s doing this.” if Trump would say - ""See, I was right. I chastised him and he didn't dare rule against me again.""? ","Trump es simplemente oportunista. O como dice el viejo refrán, ahora que Curiel es un buen juez, el fin justifica los medios. <br/> <br/> Pero me pregunto, si se le presiona sobre su declaración anterior del juez Curiel como ""muy hostil"", ""un juez muy malo"" y un ""odiador de Donald Trump"", y él ""debería avergonzarse de sí mismo"". . Creo que es una vergüenza que esté haciendo esto "". si Trump dijera: ""Mira, tenía razón. Lo reprendí y él no se atrevió a volver a gobernar en mi contra"".",0.05367346938775513,0.47993197278911565,0.05367346938775513,0.47993197278911565,0.05367346938775513,0.47993197278911565,0.05367346938775513,0.47993197278911565,0.05367346938775513,0.47993197278911565
209,"I hope AG Jeff Sessions and other Trump appointees take note of how Judge Curiel operates.  This is how it is done.  You start by reading the Constitution and the laws pertinent to the case.  You review your oath of office and note that you do not owe personal loyalty to any individual, no matter how influential they are.","Espero que el fiscal general Jeff Sessions y otros nombrados por Trump tomen nota de cómo opera el juez Curiel. Así es como se hace. Empiece por leer la Constitución y las leyes pertinentes al caso. Revisa su juramento de cargo y observa que no le debe lealtad personal a ningún individuo, sin importar cuán influyente sea.",-0.041666666666666664,0.3583333333333334,-0.041666666666666664,0.3583333333333334,-0.041666666666666664,0.3583333333333334,-0.041666666666666664,0.3583333333333334,-0.041666666666666664,0.3583333333333334
210,"I think you are missing something that has become clear to me as a practicing physician over 4 decades. Mr. Trump is a pathological liar and trying to understand his reasoning over what is right or wrong is impossible because he uncontrollably lies about so many things. He has no remorse about his lying and whether he says "" I will run into that school unarmed...like most of you in this room would too"" or that he is for gun reform more than his NRA fearing predecessor Obama--obvious lies to any reasonable person. He seems to forget that he has lied because he is always lying. Trying to understand a pathological liar is impossible except to understand because he is always lying.","Creo que se está perdiendo algo que me ha quedado claro como médico en ejercicio durante 4 décadas. Trump es un mentiroso patológico y tratar de entender su razonamiento sobre lo que está bien o mal es imposible porque miente incontrolablemente sobre muchas cosas. No tiene ningún remordimiento por sus mentiras y si dice ""Entraré en esa escuela desarmado ... como la mayoría de ustedes en esta sala también"" o que está más a favor de la reforma de armas que su antecesor Obama, temiendo a la NRA: mentiras obvias a cualquier persona razonable. Parece olvidar que ha mentido porque siempre está mintiendo. Tratar de comprender a un mentiroso patológico es imposible excepto comprender porque siempre está mintiendo.",0.005238095238095253,0.5969047619047618,0.005238095238095253,0.5969047619047618,0.005238095238095253,0.5969047619047618,0.005238095238095253,0.5969047619047618,0.005238095238095253,0.5969047619047618
211,"Public service and democratic ideals are truly alien to Trump. Ego and self agrandisement drive this man-child. His school yard taunts, his intolerance of racial and cultural diversity  and his misogynism are clear indicators of  his arrested development. We will vote this circus barker  out of office. ","El servicio público y los ideales democráticos son realmente ajenos a Trump. El ego y el auto agrandamiento impulsan a este hijo varón. Sus burlas en el patio de la escuela, su intolerancia a la diversidad racial y cultural y su misógino son claros indicadores de su desarrollo detenido. Votaremos a este ladrón de circo fuera del cargo.",-0.012499999999999994,0.32499999999999996,-0.012499999999999994,0.32499999999999996,-0.012499999999999994,0.32499999999999996,-0.012499999999999994,0.32499999999999996,-0.012499999999999994,0.32499999999999996
212,"There is another little phrase that the good Judge has ""slyly"" noted in his opinion: That our elected officials ""can be thrown out of office"". <br/><br/>THROWN out.  Like trash.","Hay otra pequeña frase que el buen juez ha señalado ""astutamente"" en su opinión: que nuestros funcionarios electos ""pueden ser destituidos"". <br/> <br/> DESECHAR. Como basura.",0.25625,0.55,0.25625,0.55,0.25625,0.55,0.25625,0.55,0.25625,0.55
213,"This Editorial rehashes the most pernicious aspects of Trump in the drivers seat. America’s Calamity Jane with burnt Cheerios winglets wrecks havoc wherever his finger does the talking in the twittersphere. <br/><br/>Acceptance of responsibility coupled with honesty, virtue and ethical norms are attributes best left to career politicians. ","Este editorial repite los aspectos más perniciosos de Trump en el asiento del conductor. America’s Calamity Jane con aletas de Cheerios quemadas causa estragos donde sea que su dedo habla en la esfera de Twitter. <br/> <br/> La aceptación de la responsabilidad junto con la honestidad, la virtud y las normas éticas son atributos que es mejor dejar a los políticos de carrera.",0.425,0.35000000000000003,0.425,0.35000000000000003,0.425,0.35000000000000003,0.425,0.35000000000000003,0.425,0.35000000000000003
214,It's always about Trump. Always. Every time. ,Siempre se trata de Trump. Siempre. Cada vez.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,"Trump who was a never a man with a principle, proved it when he praised the same Judge Mr. Curiel yesterday and shown gratitude towards him saying ""U.S Judge sided with the Trump Administration"" as per your editorial.<br/><br/>And with his very short attention span due to a probable case of  A.D.D. he forgot or didn't care that this is the same judge whom he called  ""a Mexican"" just 2 years back not knowing then that the so called ""Mexican"" Judge was born in Indiana.<br/><br/>So with a man sitting in the White House supposedly still holding the nuclear button, it is totally mind boggling that a section of the Americans were stupid enough to hand over the reign of our country into the hands of a person who says 'White lies' at one moment and then forgets or denies it the next moment.<br/><br/>No wonder he fired his White House Communications Director Hope Hicks for telling the truth in a congressional hearing saying, ""My boss occasionally  required me to tell White lies for him.""  <br/><br/>So talking about Trump and all his subordinates' habits of telling 'White lies' in the White House, we've to presume that what our so called Chief Executive of this country said yesterday in a nationally televised get together with all the lawmakers that he'd go against his own Republican party and their paramour N.R.A. and implement universal background checks by himself, is nothing but a 'White lie"".<br/><br/>Yes, we've seen it before when Trump said one 'White lie' after another about the dreamers and for implementing D.A.C.A.","Trump, que nunca fue un hombre con un principio, lo demostró cuando elogió ayer al mismo juez, el Sr. Curiel, y mostró gratitud hacia él diciendo: ""El juez estadounidense se puso del lado de la Administración Trump"" según su editorial. <br/> <br / > Y con su capacidad de atención muy corta debido a un probable caso de ADD se olvidó o no le importó que este es el mismo juez al que llamó ""mexicano"" hace apenas 2 años sin saber entonces que el llamado juez ""mexicano"" nació en Indiana. <br/> <br/> Así que un hombre sentado en la Casa Blanca supuestamente todavía sosteniendo el botón nuclear, es totalmente alucinante que una parte de los estadounidenses haya sido lo suficientemente estúpida como para entregar el reinado de nuestro país en manos de una persona que dice 'mentiras piadosas' en una momento y luego lo olvida o lo niega al momento siguiente. <br/> <br/> No es de extrañar que despidiera a su directora de comunicaciones de la Casa Blanca, Hope Hicks, por decir la verdad en una audiencia del Congreso diciendo: ""Mi jefe ocasionalmente me pidió que dijera mentiras blancas para él."" <br/> <br/> Entonces, hablando de Trump y de todos los hábitos de sus subordinados de decir 'mentiras piadosas' en la Casa Blanca, debemos suponer que lo que nuestro llamado Director Ejecutivo de este país dijo ayer en un programa televisado a nivel nacional reunirse con todos los legisladores que iría en contra de su propio partido republicano y su amante NRA e implementar verificaciones de antecedentes universales por sí mismo, no es más que una 'mentira blanca'. <br/> <br/> Sí, lo hemos visto antes cuando Trump dijo una 'mentira blanca' tras otra sobre los soñadores y para implementar D.A.C.A.",-0.01477272727272727,0.19954545454545458,-0.01477272727272727,0.19954545454545458,-0.01477272727272727,0.19954545454545458,-0.01477272727272727,0.19954545454545458,-0.01477272727272727,0.19954545454545458
216,"I never cease to be amazed at the ignorance and lack of aqwareness among young reporters and the new editors and publishers of even the best newpapers!<br/>It is well known-apparently even among some of the other reportes at the Times, that DJT does not ""thumb"" his own messages. While I don't either, that's because I refuse to use such devices or applications. Mr. Trump, however, hires secretaries to be on call at all hours, to manage his message sending devices. If he actually did his own typing , he would have to spend much time learning to spell and , regardless of how well he has apparently learned to read; he has yet to learn to compose in the English language. That he actually puts text in himself is far above his skill set.","¡Nunca dejo de asombrarme por la ignorancia y falta de conciencia entre los reporteros jóvenes y los nuevos editores y editores de incluso los mejores periódicos! <br/> Es bien sabido, aparentemente incluso entre algunos de los otros reporteros del Times, que DJT no ""hojea"" sus propios mensajes. Si bien yo tampoco, eso es porque me niego a usar tales dispositivos o aplicaciones. Trump, sin embargo, contrata secretarias para que estén de guardia a todas horas para administrar sus dispositivos de envío de mensajes. Si realmente hiciera su propia mecanografía, tendría que dedicar mucho tiempo a aprender a deletrear y, independientemente de lo bien que aparentemente haya aprendido a leer; todavía tiene que aprender a componer en inglés. El hecho de que se ponga texto en sí mismo está muy por encima de su conjunto de habilidades.",0.19009740259740263,0.4199675324675324,0.19009740259740263,0.4199675324675324,0.19009740259740263,0.4199675324675324,0.19009740259740263,0.4199675324675324,0.19009740259740263,0.4199675324675324
217,He has to have his way... every time.. even when he doesn’t know or understand what his way IS!  ,Él tiene que salirse con la suya ... cada vez ... ¡incluso cuando no sabe o no entiende cuál ES su camino!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,"Judge Curiel should have let some other judge take this case - not that I doubt Curiel's judicial ability. <br/><br/>But the way a narcissistic sociopath like Donald Trump will see this, is that his bullying of Judge Curiel two years ago in the Trump University fraud case successfully made the judge subservient to him now in this case. <br/><br/>And the idea that bullying works is exactly the wrong message to send to Donald Trump, who already believes in winning through intimidation.","El juez Curiel debería haber dejado que otro juez tomara este caso, no es que dudo de la capacidad judicial de Curiel. <br/> <br/> Pero la forma en que un sociópata narcisista como Donald Trump verá esto, es que su intimidación contra el juez Curiel hace dos años en el caso de fraude de la Universidad Trump hizo que el juez lo subordinara ahora en este caso. <br/> <br/> Y la idea de que la intimidación funciona es exactamente el mensaje incorrecto para enviar a Donald Trump, quien ya cree en ganar mediante la intimidación.",0.175,0.645,0.175,0.645,0.175,0.645,0.175,0.645,0.175,0.645
219,"When Trump says America first, what he actually means is Trump first.","Cuando Trump dice Estados Unidos primero, lo que realmente quiere decir es Trump primero.",0.16666666666666666,0.25555555555555554,0.16666666666666666,0.25555555555555554,0.16666666666666666,0.25555555555555554,0.16666666666666666,0.25555555555555554,0.16666666666666666,0.25555555555555554
220,"Bullying often works: it hurts the victim and preemptively silences others who hesitate to say what they think for fear of more bullying.<br/><br/>Clearly Judge Curiel was not cowed by Trump and did not allow his personal feelings get in the way of his judgment. I'm relieved that Judge Curiel cannot be fired by Trump or run out of office by Trump's followers. It gives credibility to his decision in this case. <br/><br/>By contrast, there are those whose careers and lives can be ruined by the accusations, excoriation and public humiliation caused by Trump's unhinged tweets. ","El acoso a menudo funciona: lastima a la víctima y silencia preventivamente a otros que dudan en decir lo que piensan por temor a más acoso. <br/> <br/> Claramente, el juez Curiel no fue intimidado por Trump y no permitió que sus sentimientos personales entraran el camino de su juicio. Me alivia que Trump no pueda despedir al juez Curiel o que los seguidores de Trump no lo hagan perder. Da credibilidad a su decisión en este caso. <br/> <br/> Por el contrario, están aquellos cuyas carreras y vidas pueden verse arruinadas por las acusaciones, la reprobación y la humillación pública causadas por los tuits desquiciados de Trump.",0.10625,0.22916666666666669,0.10625,0.22916666666666669,0.10625,0.22916666666666669,0.10625,0.22916666666666669,0.10625,0.22916666666666669
221,"I love the quote from Chief Justice John Roberts Jr;:<br/>It is not our job to protect the people from the consequences of their political choices. !!!<br/>So people, next time you are called to vote, remember that quote.","Me encanta la cita del presidente del Tribunal Supremo John Roberts Jr ;: <br/> No es nuestro trabajo proteger a la gente de las consecuencias de sus decisiones políticas. !!! <br/> Entonces, gente, la próxima vez que los llamen a votar, recuerden esa cita.",0.16666666666666666,0.2333333333333333,0.16666666666666666,0.2333333333333333,0.16666666666666666,0.2333333333333333,0.16666666666666666,0.2333333333333333,0.16666666666666666,0.2333333333333333
222,This Judge would have made JFK's 'Profiles in Courage'.<br/>Kudos Jude Curiel.,Este juez habría hecho los 'Perfiles de valentía' de JFK. <br/> Felicitaciones a Jude Curiel.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,"Trump does want to win. It is the only way to get things done. He will not lie down on the wall, other border security measures, and legal immigration policies that inappropriately favor relatives of those already here (sometimes illegally). Even a significant number of Times readers, who are mostly liberal, have no appetite for another round of amnesty without airtight borders and a re-vamped legal immigration policy. Where is the diversity when most of the legal and illegal immigrants come from Mexico and the Caribbean?","Trump quiere ganar. Es la única forma de hacer las cosas. No se echará en el muro, otras medidas de seguridad fronteriza y políticas de inmigración legal que favorezcan de manera inapropiada a los familiares de los que ya están aquí (a veces ilegalmente). Incluso un número significativo de lectores del Times, que son en su mayoría liberales, no tienen apetito por otra ronda de amnistía sin fronteras herméticas y una política de inmigración legal renovada. ¿Dónde está la diversidad cuando la mayoría de los inmigrantes legales e ilegales provienen de México y el Caribe?",0.09957264957264958,0.45683760683760694,0.09957264957264958,0.45683760683760694,0.09957264957264958,0.45683760683760694,0.09957264957264958,0.45683760683760694,0.09957264957264958,0.45683760683760694
224,"Trump stumps us again. It was just last year that he blasted this judge. The judge was labelled as Mexican and therefore couldn't be objective. Now, he applauds the same judge for his great decision on, of all things, a wall separating this country from Mexico. <br/><br/>I hate to be crude here, but is this guy playing with a full deck?","Trump nos vuelve a dejar perplejos. Fue el año pasado cuando criticó a este juez. El juez fue etiquetado como mexicano y por lo tanto no pudo ser objetivo. Ahora, aplaude al mismo juez por su gran decisión sobre, entre todas las cosas, un muro que separa a este país de México. <br/> <br/> Odio ser grosero aquí, pero ¿este tipo está jugando con todo el mazo?",-0.10555555555555554,0.48796296296296293,-0.10555555555555554,0.48796296296296293,-0.10555555555555554,0.48796296296296293,-0.10555555555555554,0.48796296296296293,-0.10555555555555554,0.48796296296296293
225,"Has President Trump mastered 21st century communications more effectively than my favorite ""newspaper?""<br/><br/>How many Twitter followers does President Trump have?<br/><br/>How many subscribers (paper or electronic) does my favorite ""newspaper"" have?<br/><br/>Just sayin'","¿Ha dominado el presidente Trump las comunicaciones del siglo XXI con más eficacia que mi ""periódico"" favorito? <br/> <br/> ¿Cuántos seguidores en Twitter tiene el presidente Trump? <br/> <br/> ¿Cuántos suscriptores (impresos o electrónicos) tiene ¿Mi ""periódico"" favorito? <br/> <br/> Solo digo",0.4428571428571429,0.6142857142857142,0.4428571428571429,0.6142857142857142,0.4428571428571429,0.6142857142857142,0.4428571428571429,0.6142857142857142,0.4428571428571429,0.6142857142857142
226,"I don't think Trump cares so much about 'winning,"" as he does about getting away with it. As his numerous bankruptcies show, stiffing people he owes money to and coming out ahead is what gives him satisfaction. If he says one thing one day, then contradicts himself on another day, so what? He got away with it. He thinks of himself as above accountability, viz. his refusal to release his tax returns. See? He got away with it. He may call these episodes a ""big win."" But it's a cheap win. The ""win"" of a scoundrel.","No creo que a Trump le importe tanto ""ganar"" como a salirse con la suya. Como muestran sus numerosas quiebras, lo que le da satisfacción es poner rígido a las personas a las que debe dinero y salir adelante. Si dice una cosa un día, luego se contradice a sí mismo otro día, ¿y qué? Se salió con la suya. Se considera a sí mismo por encima de la responsabilidad, es decir, su negativa a publicar sus declaraciones de impuestos. ¿Ves? Se salió con la suya. una ""gran victoria"", pero es una victoria barata, la ""victoria"" de un sinvergüenza.",0.3888888888888889,0.39444444444444443,0.3888888888888889,0.39444444444444443,0.3888888888888889,0.39444444444444443,0.3888888888888889,0.39444444444444443,0.3888888888888889,0.39444444444444443
227,"Where you write in conclusion:  ""That is what being a public servant in America sounds like, and it requires a level of selflessness and devotion to democratic ideals that are alien to Mr. Trump"" taken as true is itself enough to warrant his impeachment and removal.  Thank you, and stay the course!","Donde escribe en conclusión: ""Eso es lo que suena ser un servidor público en Estados Unidos, y requiere un nivel de abnegación y devoción a los ideales democráticos que son ajenos a Trump"", tomado como cierto, es en sí mismo suficiente para justificar su acusación y eliminación. ¡Gracias y mantén el rumbo!",0.024999999999999994,0.4916666666666667,0.024999999999999994,0.4916666666666667,0.024999999999999994,0.4916666666666667,0.024999999999999994,0.4916666666666667,0.024999999999999994,0.4916666666666667
228,"It’s disturbing to read Trump characterizing Judge Curiel’s decision as a big win for the Trump Administration against a “U.S.Judge.” This makes it seem as though the judiciary and the Trump administration (the executive branch) are not co-equal branches of the same government, but rather adversaries in a bar room fight. Trump Aministration beats U. s. Judge. Maybe I am parsing this incorrectly, but I don’t think so. Trump interprets the real world through the distorted glasses of his malignant narcissistic ego. He has to go. ","Es perturbador leer a Trump caracterizando la decisión del juez Curiel como una gran victoria para la Administración Trump contra un ""juez de los Estados Unidos"". Esto hace que parezca que el poder judicial y la administración Trump (el poder ejecutivo) no son ramas iguales del mismo gobierno, sino más bien adversarios en una pelea en un bar. La administración Trump supera a la de Estados Unidos. Juez. Quizás estoy analizando esto incorrectamente, pero no lo creo. Trump interpreta el mundo real a través de los lentes distorsionados de su ego narcisista maligno. Él se tiene que ir.",0.1,0.34500000000000003,0.1,0.34500000000000003,0.1,0.34500000000000003,0.1,0.34500000000000003,0.1,0.34500000000000003
